,business_risk
11596,1.4008315
11597,-4.7559347
11598,-6.1113024
11599,-5.156856
11600,0.5059323
11601,6.565504
11602,-6.8179636
11603,1.0204031
11604,-3.2331846
11605,-0.7239002
11606,-5.7639985
11607,0.7997557
11608,-6.1113024
11609,2.991183
11610,0.5460124
11611,-6.1113024
11612,0.3802536
11613,-0.14020115
11614,-6.1113024
11615,-3.3003125
11616,-1.6386917
11617,-0.45140177
11618,-6.1113024
11619,-0.31652772
11620,8.9965105
11621,-6.147366
11622,2.957021
11623,3.8755498
11624,-0.5982741
11625,-1.3121979
11626,-6.1113024
11627,-5.8724856
11628,-0.4120831
11629,-6.1113024
11630,-6.1113024
11631,-6.1113024
11632,-6.1113024
11633,-1.1155565
11634,3.0987332
11635,-4.9877276
11636,3.478246
11637,1.0271859
11638,1.3483028
11639,-6.1113024
11640,0.54460907
11641,-6.373978
11642,-6.1113024
11643,-0.45282644
11644,0.601369
11645,-0.43926728
11646,1.5858703
11647,-0.8723382
11648,-2.4248352
11649,-3.1765888
11650,-5.962166
11651,-6.1113024
11652,-6.1113024
11653,2.779225
11654,0.99880236
11655,0.07723439
11656,0.6057766
11657,-5.727047
11658,-1.4622093
11659,-6.1113024
11660,2.9737926
11661,-6.1113024
11662,2.8003323
11663,0.75994635
11664,-1.8041053
11665,-5.4991956
11666,-0.97322655
11667,-0.28389138
11668,-5.655653
11669,3.976048
11670,2.111421
11671,2.2319102
11672,0.24139506
11673,3.442937
11674,-2.8174696
11675,1.2746005
11676,-6.1113024
11677,-6.075763
11678,-6.1113024
11679,-0.13444597
11680,-1.2611532
11681,-5.1774397
11682,-6.1113024
11683,-0.6391958
11684,3.5102322
11685,9.406785
11686,-1.2673784
11687,-0.9634869
11688,-0.6943344
11689,2.2439895
11690,2.3455715
11691,-6.1113024
11692,-5.6235247
11693,2.3701935
11694,-6.1113024
11695,-6.1113024
11696,3.4150305
11697,0.638084
11698,-6.1113024
11699,-5.655274
11700,-6.1113024
11701,-1.0903993
11702,0.85294884
11703,0.85742843
11704,2.3577602
11705,-4.744182
11706,0.019512057
11707,4.198039
11708,-6.1113024
11709,7.8122735
11710,-6.1113024
11711,-6.1113024
11712,0.17863315
11713,-1.6368215
11714,2.1292462
11715,-5.0888033
11716,0.8658163
11717,-1.6069734
11718,0.25703138
11719,-2.4184234
11720,1.4075496
11721,-5.962166
11722,-6.1113024
11723,0.418966
11724,1.1758877
11725,0.895563
11726,-6.1113024
11727,-5.163971
11728,-5.9960947
11729,-6.1113024
11730,6.4025087
11731,2.3931484
11732,2.7146254
11733,6.7341905
11734,1.543492
11735,-6.1113024
11736,-6.1113024
11737,-6.3397
11738,2.4973702
11739,3.179865
11740,-3.5209727
11741,2.2361248
11742,4.96425
11743,-6.1113024
11744,-3.0733001
11745,-4.475134
11746,-6.1113024
11747,-6.1113024
11748,2.538481
11749,-6.1113024
11750,-6.1113024
11751,1.1630441
11752,2.464167
11753,0.21615282
11754,2.406507
11755,-0.89786315
11756,-0.067009985
11757,3.443007
11758,-6.1113024
11759,5.9321938
11760,3.646906
11761,-3.174876
11762,-3.3965206
11763,-3.1424181
11764,0.78083134
11765,-4.6505256
11766,2.5880332
11767,-6.1113024
11768,-6.1113024
11769,-4.196566
11770,-6.1113024
11771,-6.1113024
11772,6.782322
11773,-6.1113024
11774,-3.5424514
11775,-0.83417046
11776,2.189302
11777,-0.51976275
11778,-6.345686
11779,-2.8523855
11780,5.2499623
11781,3.3316922
11782,-1.254347
11783,2.3623314
11784,3.3757374
11785,-6.1113024
11786,-5.962166
11787,3.7358396
11788,2.4647455
11789,-6.1113024
11790,-2.114385
11791,1.2165527
11792,0.47752902
11793,2.7217488
11794,4.502678
11795,-3.5655985
11796,-6.1113024
11797,-1.6166596
11798,-1.55772
11799,2.9586108
11800,-6.1113024
11801,0.68099344
11802,-6.1113024
11803,-4.3418827
11804,0.5589539
11805,2.849204
11806,-5.660291
11807,0.3395567
11808,-6.1113024
11809,-0.53482807
11810,3.38883
11811,-6.1113024
11812,-1.9768493
11813,4.3823442
11814,-1.0004804
11815,-6.1113024
11816,1.791325
11817,-1.1906135
11818,2.5575044
11819,-4.491782
11820,2.3193192
11821,1.3597695
11822,-6.1113024
11823,-6.1113024
11824,0.6041694
11825,1.5091057
11826,-6.1113024
11827,-0.13360804
11828,-6.1113024
11829,-4.185694
11830,4.235034
11831,-0.9897405
11832,1.4322598
11833,2.56234
11834,-0.13328618
11835,0.7640222
11836,-6.1113024
11837,2.893406
11838,-0.70539844
11839,-6.1113024
11840,-6.0364313
11841,-6.075763
11842,2.4449682
11843,-6.1113024
11844,-1.9986682
11845,-0.87174714
11846,2.1951618
11847,-0.8603897
11848,-2.6249018
11849,-0.7914132
11850,0.62759614
11851,2.4210215
11852,1.3488331
11853,-5.9991302
11854,-0.3714354
11855,8.09487
11856,-6.1113024
11857,0.530111
11858,-5.9417486
11859,-4.3187046
11860,-6.1113024
11861,-6.1113024
11862,-6.1113024
11863,-6.1113024
11864,-1.0046767
11865,-6.1113024
11866,-2.467473
11867,0.2808283
11868,-1.5111923
11869,-6.1113024
11870,1.2504776
11871,-1.6425798
11872,5.0912294
11873,-6.1113024
11874,2.2304444
11875,4.5856643
11876,1.4200097
11877,-6.075763
11878,-2.722951
11879,-2.5942216
11880,-6.1113024
11881,-6.1113024
11882,-1.7489307
11883,0.12537166
11884,-6.1113024
11885,0.34798306
11886,4.1464686
11887,-1.0382732
11888,-0.39099884
11889,-0.36806434
11890,-0.9865415
11891,2.210662
11892,1.2944713
11893,-6.0640883
11894,3.7766383
11895,4.13795
11896,-5.257529
11897,-6.1113024
11898,-0.77955794
11899,-0.50356853
11900,3.0640855
11901,5.512219
11902,-6.1113024
11903,-5.584744
11904,-5.330253
11905,-6.1113024
11906,-2.2344017
11907,-5.7968693
11908,-5.642428
11909,-0.63949966
11910,-6.1113024
11911,0.50541645
11912,-4.894364
11913,-6.1113024
11914,3.811132
11915,-5.66776
11916,-6.1113024
11917,-6.1113024
11918,-0.88296723
11919,-6.1113024
11920,-0.16311127
11921,5.4184012
11922,-3.7196698
11923,-6.1113024
11924,-0.5842587
11925,-1.0149474
11926,-6.1113024
11927,-6.1113024
11928,2.536602
11929,-6.022734
11930,1.1886158
11931,-5.3433642
11932,-6.1113024
11933,-3.8024087
11934,-6.1113024
11935,-0.005099535
11936,0.7906922
11937,1.3839145
11938,2.095911
11939,2.7089672
11940,-6.1113024
11941,1.6752716
11942,-6.1113024
11943,1.6639779
11944,-4.5684376
11945,-1.5031619
11946,-1.4541782
11947,3.4279575
11948,-6.1113024
11949,-5.6185627
11950,-5.9991045
11951,-6.1113024
11952,3.647391
11953,-4.143015
11954,2.3258102
11955,-2.303423
11956,0.24266797
11957,-6.075763
11958,5.1666102
11959,-6.1113024
11960,-1.0889263
11961,0.39187822
11962,-4.6454024
11963,-6.1113024
11964,-0.23686069
11965,-0.1620639
11966,-6.1113024
11967,0.39426
11968,-6.1113024
11969,-1.8624809
11970,1.3566864
11971,3.4385977
11972,0.591405
11973,-2.06947
11974,-6.1113024
11975,-0.3410867
11976,2.8304517
11977,-0.7639749
11978,1.1247234
11979,1.6845608
11980,1.3195947
11981,-6.1113024
11982,2.0860784
11983,-2.7416227
11984,0.35329348
11985,3.3892841
11986,-6.1113024
11987,-6.1113024
11988,4.9011073
11989,-0.37148064
11990,1.8259389
11991,4.839548
11992,1.165077
11993,0.96655244
11994,-6.1113024
11995,0.4390783
11996,-3.4432898
11997,-6.1113024
11998,0.016190141
11999,-6.1113024
12000,5.526888
12001,-6.0122633
12002,3.499726
12003,0.8619065
12004,-0.9603739
12005,1.345629
12006,-1.4359146
12007,-2.4360328
12008,-0.07163262
12009,0.78381723
12010,-0.8349385
12011,1.3877215
12012,-5.962166
12013,1.1629939
12014,-0.7667365
12015,-6.1113024
12016,-6.075763
12017,-6.075763
12018,-0.8394536
12019,1.6824185
12020,-6.075763
12021,1.8667063
12022,1.217042
12023,-5.245766
12024,-6.1113024
12025,6.059685
12026,-0.74683785
12027,3.5816123
12028,2.0876474
12029,-3.7358956
12030,-5.429436
12031,1.3355474
12032,0.036481798
12033,-6.1113024
12034,-1.635315
12035,-5.642428
12036,-3.638349
12037,-5.655274
12038,1.0858734
12039,-0.38382822
12040,-0.33990538
12041,1.513665
12042,-6.1113024
12043,2.7171197
12044,-0.52462375
12045,-6.1113024
12046,-4.473788
12047,-6.1113024
12048,-3.799024
12049,-6.1113024
12050,-1.7762733
12051,-6.1113024
12052,1.7423862
12053,0.6591355
12054,3.6067636
12055,5.3874426
12056,2.7208333
12057,-4.351653
12058,-6.1113024
12059,-2.0285103
12060,-4.7172422
12061,-0.7324861
12062,-1.0707316
12063,-3.519343
12064,3.3118129
12065,1.4024256
12066,-6.1113024
12067,1.2956643
12068,-5.655274
12069,-1.0860826
12070,-5.7674108
12071,-4.0707793
12072,-5.708059
12073,-0.5200819
12074,2.8743117
12075,2.957023
12076,5.0263557
12077,3.639918
12078,1.4359972
12079,5.003323
12080,-6.1113024
12081,-1.0889138
12082,3.8075156
12083,-0.059322953
12084,-6.1113024
12085,0.9273635
12086,-6.1113024
12087,1.851587
12088,0.66599685
12089,1.6272733
12090,-0.6448865
12091,2.565643
12092,-5.685208
12093,-1.6212215
12094,-6.1113024
12095,-5.9475274
12096,2.535316
12097,2.7434607
12098,3.0977468
12099,-0.24292874
12100,-0.51987207
12101,0.36770558
12102,8.455073
12103,4.1118727
12104,1.1738183
12105,-2.4014077
12106,-1.493378
12107,1.6030903
12108,0.8121559
12109,2.579901
12110,-0.8081012
12111,1.0870132
12112,-6.17958
12113,-6.1113024
12114,-6.1113024
12115,-6.1113024
12116,-4.654476
12117,0.56892526
12118,3.5726306
12119,-4.8696113
12120,0.48721462
12121,1.8356963
12122,4.250342
12123,-0.31469625
12124,-6.1113024
12125,-6.1113024
12126,3.4173832
12127,2.4538522
12128,1.3374491
12129,-0.3032472
12130,-1.0922103
12131,2.5870056
12132,1.4779197
12133,2.1730855
12134,-0.14728975
12135,0.77312857
12136,-0.55070126
12137,-6.1113024
12138,-6.1113024
12139,-6.1113024
12140,-3.2789295
12141,0.9099189
12142,-6.1113024
12143,0.8786408
12144,7.002975
12145,-1.0625994
12146,-6.1113024
12147,3.4365554
12148,-2.008311
12149,-6.1113024
12150,1.7672192
12151,0.074863434
12152,-5.655274
12153,-6.1113024
12154,-6.1113024
12155,4.4990773
12156,2.0986972
12157,-6.1113024
12158,3.940229
12159,1.2999892
12160,-1.4377862
12161,3.8051221
12162,1.5071602
12163,-6.1113024
12164,4.7416687
12165,-0.8124039
12166,-2.2111733
12167,-6.1113024
12168,-0.6467016
12169,4.242711
12170,-0.10408813
12171,1.7039936
12172,6.2833724
12173,0.7588148
12174,1.5698171
12175,-0.25876462
12176,0.65360177
12177,-6.1113024
12178,0.41194117
12179,-6.0364313
12180,1.4224466
12181,-4.589082
12182,-6.293342
12183,1.563846
12184,2.690215
12185,4.070709
12186,3.6379228
12187,-5.1700387
12188,-0.47499985
12189,-0.29503697
12190,0.84967816
12191,0.1513415
12192,2.8882456
12193,3.4308057
12194,1.7713974
12195,-1.3762074
12196,1.2660544
12197,-5.072131
12198,2.1441007
12199,0.8258688
12200,-6.1113024
12201,-6.1113024
12202,-6.1113024
12203,3.882483
12204,-6.1113024
12205,-6.1113024
12206,-6.1113024
12207,-6.0640883
12208,-6.075763
12209,-0.22651917
12210,-6.1113024
12211,-6.1113024
12212,1.0585353
12213,-0.50751245
12214,3.2823207
12215,-6.1113024
12216,-1.3800585
12217,4.2170467
12218,-1.3578801
12219,-0.39049244
12220,-5.514351
12221,0.44223452
12222,1.3170216
12223,3.6938303
12224,-6.1113024
12225,2.2501125
12226,3.5421484
12227,-6.1113024
12228,3.3929563
12229,4.1148577
12230,2.577094
12231,-6.1113024
12232,-3.768931
12233,0.25267848
12234,2.543038
12235,-6.075763
12236,-6.1113024
12237,-1.1679661
12238,-3.4905825
12239,-6.1113024
12240,-6.1113024
12241,0.30484754
12242,3.868158
12243,1.8393308
12244,-3.8403888
12245,0.7981768
12246,-5.660291
12247,3.090861
12248,4.192121
12249,1.0145624
12250,-0.36442816
12251,0.5299253
12252,0.92163134
12253,-0.8566114
12254,0.9013779
12255,-3.505083
12256,-6.1113024
12257,0.22889453
12258,4.635012
12259,4.6282506
12260,-6.1113024
12261,-6.1113024
12262,0.83564806
12263,-6.1113024
12264,-1.9447515
12265,-6.5246973
12266,-6.075763
12267,-3.1440487
12268,-3.8952703
12269,0.5009348
12270,-2.625548
12271,6.553723
12272,2.4801974
12273,0.74114525
12274,-6.1113024
12275,0.14475417
12276,1.484935
12277,-0.761848
12278,-2.2020648
12279,2.9156978
12280,1.5295286
12281,1.8111913
12282,0.9439104
12283,3.2055938
12284,1.3866222
12285,4.1730804
12286,-6.1113024
12287,-6.1113024
12288,3.86565
12289,-6.1113024
12290,2.7520235
12291,0.3154192
12292,-6.1113024
12293,2.5692897
12294,3.136831
12295,-1.0111723
12296,-6.1113024
12297,-6.1113024
12298,-0.98104095
12299,5.388559
12300,-6.1113024
12301,3.0636783
12302,-6.1113024
12303,0.18687606
12304,4.346386
12305,2.735827
12306,-6.075763
12307,1.2149882
12308,0.70401394
12309,0.6172125
12310,-1.0528127
12311,0.27811432
12312,5.0817623
12313,1.0494828
12314,-6.4974313
12315,-3.3831332
12316,3.9059074
12317,-0.73874223
12318,-6.1113024
12319,0.18621242
12320,-6.1113024
12321,1.9312094
12322,0.37455887
12323,-0.2971189
12324,2.5680048
12325,-0.07630992
12326,-6.0364313
12327,-6.1113024
12328,3.261876
12329,-5.061859
12330,-6.1113024
12331,1.7313327
12332,2.9964204
12333,-6.1113024
12334,-5.127196
12335,-6.1113024
12336,-6.1113024
12337,-0.18372256
12338,0.95636225
12339,1.0838907
12340,3.637206
12341,3.6063051
12342,0.3539374
12343,3.3515623
12344,-6.0364313
12345,0.091677666
12346,-3.3528924
12347,0.43452096
12348,0.37255687
12349,1.2173208
12350,-6.1113024
12351,-6.1113024
12352,-5.0420604
12353,-6.1113024
12354,-6.1113024
12355,4.6287246
12356,2.0298681
12357,0.7249744
12358,0.29892403
12359,1.3232121
12360,-6.1113024
12361,4.2798758
12362,-0.4736128
12363,3.8345363
12364,3.0197825
12365,0.6718362
12366,3.5253868
12367,-6.1113024
12368,5.4381375
12369,-1.2366505
12370,-6.075763
12371,-6.1113024
12372,-6.1113024
12373,-6.1113024
12374,2.1655588
12375,-5.8901587
12376,6.1483326
12377,0.6166577
12378,0.5295317
12379,-2.42683
12380,1.637787
12381,-6.1113024
12382,0.81812936
12383,2.29017
12384,0.17558268
12385,-6.1113024
12386,0.43653038
12387,-6.1113024
12388,-6.1113024
12389,-1.2587047
12390,-6.1113024
12391,3.653925
12392,-1.3762765
12393,3.2697935
12394,0.23026574
12395,-6.075763
12396,5.575415
12397,-2.7684817
12398,0.6871235
12399,3.7041745
12400,3.399335
12401,-4.563123
12402,3.8322558
12403,-0.72496176
12404,-1.7061913
12405,-6.0364313
12406,2.9645984
12407,0.25598484
12408,-0.041483045
12409,-6.1113024
12410,-0.41031492
12411,1.9068297
12412,3.4079115
12413,0.24272531
12414,-0.99127865
12415,1.5211892
12416,3.5498006
12417,-1.467975
12418,0.5782059
12419,3.6320343
12420,0.49381205
12421,-0.206258
12422,3.3809288
12423,-6.159672
12424,-0.77550256
12425,4.223947
12426,2.0320008
12427,-0.09151775
12428,3.519843
12429,-0.29561967
12430,5.8327484
12431,-0.8817966
12432,0.9174781
12433,4.428834
12434,1.9596052
12435,0.4414642
12436,5.448329
12437,-1.1012255
12438,-2.398095
12439,1.4309285
12440,3.8430188
12441,2.6048427
12442,1.4726956
12443,3.1396801
12444,-0.13271219
12445,1.2894993
12446,0.814882
12447,-5.5453773
12448,1.273294
12449,1.7205932
12450,4.154448
12451,-6.1113024
12452,-0.90471196
12453,2.421827
12454,-4.8160496
12455,-6.0906415
12456,-1.5049689
12457,-5.655274
12458,5.490648
12459,5.019713
12460,2.9499424
12461,0.30259907
12462,-3.1015792
12463,-4.220751
12464,0.9197761
12465,2.1544006
12466,2.6798887
12467,4.3556213
12468,7.498211
12469,-6.1113024
12470,-1.905087
12471,-6.1113024
12472,-6.1113024
12473,-6.1113024
12474,3.0424736
12475,0.70664287
12476,-6.1113024
12477,-1.0054414
12478,1.5486683
12479,0.4557286
12480,3.0555434
12481,-0.8297787
12482,-6.0640883
12483,-6.1113024
12484,2.7010438
12485,-6.1113024
12486,-6.1113024
12487,-6.1113024
12488,3.3154032
12489,-6.1113024
12490,1.255343
12491,-2.4523792
12492,3.0831308
12493,3.230191
12494,5.1598635
12495,-6.075763
12496,-6.1113024
12497,1.3948869
12498,-0.09697014
12499,2.5452082
12500,-6.1113024
12501,-0.64601636
12502,0.65800667
12503,-0.6713885
12504,2.9572644
12505,2.0753114
12506,2.5359173
12507,3.2762353
12508,6.1760697
12509,0.22784579
12510,-5.7674108
12511,-0.011360884
12512,2.3260605
12513,-0.8159667
12514,-6.1113024
12515,-5.140718
12516,-6.1113024
12517,-6.1113024
12518,0.4705053
12519,0.36617494
12520,-6.1113024
12521,2.0158691
12522,-5.2525835
12523,3.917209
12524,-6.0364313
12525,1.7353598
12526,-5.465866
12527,-0.046579123
12528,-6.1113024
12529,-6.1113024
12530,-0.14108384
12531,0.8682106
12532,-6.1113024
12533,3.9647067
12534,-6.075763
12535,-6.1113024
12536,-1.2041392
12537,0.078592
12538,7.213661
12539,-6.1113024
12540,0.5719097
12541,3.5506585
12542,0.8400408
12543,-5.1261044
12544,-6.1113024
12545,-6.1113024
12546,-5.024678
12547,1.4706922
12548,-0.5393338
12549,-6.1113024
12550,-6.1113024
12551,3.1723948
12552,4.729494
12553,1.1391363
12554,-2.346893
12555,0.60724777
12556,0.642913
12557,-6.2826
12558,-4.856235
12559,-4.2443004
12560,-6.1113024
12561,-5.458576
12562,-6.1113024
12563,-6.1113024
12564,-6.1113024
12565,3.0510201
12566,-6.147997
12567,-6.1113024
12568,-3.8641224
12569,1.7034941
12570,1.3915877
12571,-6.1113024
12572,0.39234644
12573,-1.766922
12574,2.0473204
12575,1.9695212
12576,-0.77467275
12577,-6.1113024
12578,-5.8192916
12579,-4.106102
12580,-6.075763
12581,-0.34413123
12582,3.4608507
12583,1.5777389
12584,1.4774281
12585,1.2257488
12586,-2.2701185
12587,-4.517102
12588,1.43185
12589,0.041068286
12590,-6.1113024
12591,-0.8062751
12592,2.129559
12593,2.6555157
12594,-0.7938279
12595,-6.1113024
12596,-0.20158255
12597,-0.25638294
12598,2.3318477
12599,3.1252267
12600,-6.1113024
12601,-0.26218355
12602,0.36133385
12603,4.4134684
12604,-1.4171733
12605,-6.075763
12606,-4.304809
12607,-0.5542753
12608,1.085187
12609,-1.7776873
12610,-6.1113024
12611,-6.1113024
12612,-5.7792716
12613,1.9330055
12614,-6.1113024
12615,-6.5315733
12616,3.391893
12617,-0.94281125
12618,-6.1113024
12619,3.5322793
12620,-0.7055347
12621,3.4867232
12622,-6.1113024
12623,2.1952748
12624,-6.1113024
12625,-6.1113024
12626,0.3551293
12627,-5.4669867
12628,-1.2453752
12629,3.51912
12630,-6.1113024
12631,-6.1113024
12632,-1.4071707
12633,-1.6924973
12634,-1.8817081
12635,-5.6712966
12636,3.0978622
12637,-6.1113024
12638,-6.0574093
12639,-1.0566338
12640,-6.1113024
12641,-6.1113024
12642,-0.9480957
12643,3.2887146
12644,1.4140959
12645,1.6975728
12646,3.735587
12647,-6.1113024
12648,-0.48523062
12649,-6.1113024
12650,-6.0364313
12651,-6.1113024
12652,-6.1113024
12653,-6.1113024
12654,-0.5525998
12655,-0.4466467
12656,0.5599169
12657,-6.1113024
12658,-0.13882256
12659,-0.04744488
12660,-6.1113024
12661,3.897723
12662,-6.1113024
12663,0.9978328
12664,0.6899365
12665,-6.075763
12666,2.1672373
12667,0.46533826
12668,-2.9124405
12669,-1.2266666
12670,2.0240512
12671,-5.863631
12672,-0.31679058
12673,3.5396183
12674,3.3614314
12675,1.2588432
12676,0.31263256
12677,0.37729096
12678,-6.028231
12679,-6.1113024
12680,-4.744865
12681,2.6076663
12682,-3.5601687
12683,-6.1113024
12684,-6.1113024
12685,-6.1113024
12686,2.1795993
12687,2.390201
12688,-5.577321
12689,-6.1113024
12690,-6.1113024
12691,0.7760078
12692,-6.1113024
12693,-0.6208465
12694,-0.72298694
12695,2.7755084
12696,-6.1113024
12697,2.1575675
12698,-3.506999
12699,-1.0947636
12700,2.1304617
12701,-6.1113024
12702,0.58815205
12703,0.49795076
12704,1.8336214
12705,1.183035
12706,-6.1113024
12707,-6.1113024
12708,0.43740755
12709,4.171695
12710,-3.4986346
12711,0.26177806
12712,0.6490959
12713,-2.5365376
12714,-0.3786518
12715,-6.1113024
12716,5.756672
12717,-0.25717264
12718,-6.075763
12719,3.2983108
12720,-2.2323322
12721,-6.1113024
12722,1.4978478
12723,1.5738498
12724,-6.1113024
12725,2.6913936
12726,-6.1113024
12727,-6.1113024
12728,5.8096633
12729,-6.1113024
12730,3.3840609
12731,-6.1113024
12732,2.0822883
12733,-6.1113024
12734,1.5201415
12735,2.0077183
12736,-6.1113024
12737,-6.1113024
12738,0.74275887
12739,-0.5907439
12740,-5.918911
12741,3.8723013
12742,-6.1113024
12743,4.26517
12744,-0.02233535
12745,3.5925336
12746,4.2227716
12747,-6.1113024
12748,-6.1113024
12749,-6.1113024
12750,1.0142828
12751,8.192595
12752,-5.962166
12753,1.0954292
12754,1.6823282
12755,-6.1113024
12756,-5.5890694
12757,-6.1113024
12758,-5.9991302
12759,-1.7685137
12760,-6.1113024
12761,0.87120855
12762,1.3750241
12763,-6.1113024
12764,-0.6894647
12765,3.2983108
12766,1.6357113
12767,-0.19758344
12768,0.35508972
12769,-0.4591744
12770,-6.1113024
12771,-1.3341887
12772,-6.1113024
12773,-6.1113024
12774,-0.56659675
12775,-6.1113024
12776,-0.575714
12777,2.7790546
12778,0.3438837
12779,2.536414
12780,-3.3818734
12781,-4.100627
12782,0.14862293
12783,3.7085268
12784,7.90446
12785,1.4504012
12786,0.2495732
12787,2.4144897
12788,-6.075763
12789,6.46107
12790,3.2708697
12791,-5.6339955
12792,-6.1113024
12793,-6.1113024
12794,-6.8520713
12795,-2.6951768
12796,0.26184404
12797,-0.07338661
12798,3.597499
12799,-1.8330991
12800,1.3766193
12801,-6.1113024
12802,-0.4432525
12803,-0.38753092
12804,-6.1113024
12805,-6.0364313
12806,-6.0364313
12807,3.937451
12808,5.959242
12809,-1.503278
12810,4.359339
12811,-5.6182923
12812,-6.1113024
12813,3.9122431
12814,-6.8664126
12815,5.062638
12816,-6.1113024
12817,-6.1113024
12818,5.0859494
12819,1.8516883
12820,-6.1113024
12821,-5.7995543
12822,-0.44595754
12823,-1.6196272
12824,0.7702446
12825,-5.655274
12826,1.3648479
12827,-6.1113024
12828,-6.25703
12829,3.614719
12830,-2.159345
12831,-6.1113024
12832,3.695042
12833,-5.9991302
12834,0.70342183
12835,-6.1113024
12836,-0.24754643
12837,3.728794
12838,-5.812048
12839,0.8718213
12840,-6.1113024
12841,3.542884
12842,-6.1113024
12843,-1.0698671
12844,0.4144561
12845,0.8501204
12846,-6.1113024
12847,-6.1113024
12848,0.3218466
12849,3.2171497
12850,-1.8554678
12851,-5.322071
12852,1.5422627
12853,-1.4512905
12854,-2.1885848
12855,1.4414659
12856,-6.1113024
12857,-4.6409826
12858,2.331104
12859,-6.1113024
12860,0.6057435
12861,-6.0364313
12862,2.1299195
12863,-6.1113024
12864,1.6604384
12865,-6.1113024
12866,2.8373485
12867,2.6210957
12868,-6.1113024
12869,-4.269704
12870,2.3349395
12871,-0.017935514
12872,-4.3965793
12873,-1.0468053
12874,-6.1113024
12875,-1.5747538
12876,-4.380326
12877,0.36878508
12878,-6.1113024
12879,1.0595533
12880,-6.1113024
12881,3.3390582
12882,-6.1113024
12883,3.510753
12884,1.0829601
12885,0.31200516
12886,-5.1250253
12887,-2.7283192
12888,-3.4160852
12889,-6.1113024
12890,1.6370099
12891,7.848127
12892,-4.5312533
12893,3.122427
12894,-1.8410771
12895,-6.687723
12896,2.3965545
12897,1.4103386
12898,-6.1113024
12899,3.1115408
12900,-0.6643723
12901,-0.6141758
12902,1.6963593
12903,3.7879412
12904,-6.1113024
12905,-6.1113024
12906,-6.1113024
12907,-1.2510196
12908,-1.1852797
12909,2.8061316
12910,-6.1113024
12911,-6.1113024
12912,2.4740534
12913,-6.075763
12914,2.5697312
12915,-0.43032008
12916,-6.1113024
12917,-6.1113024
12918,-6.1113024
12919,1.4069474
12920,-0.96401703
12921,-6.1113024
12922,-5.7639985
12923,1.2958705
12924,1.0716678
12925,0.69585323
12926,-5.2847214
12927,-1.9019558
12928,-5.373295
12929,2.5745828
12930,-0.28793806
12931,2.5293262
12932,-6.1113024
12933,-6.1113024
12934,1.8236011
12935,3.3762171
12936,-6.1113024
12937,-6.0640883
12938,-0.60580754
12939,0.21058124
12940,4.789475
12941,3.2319508
12942,-6.1113024
12943,-6.1113024
12944,1.5670696
12945,3.1452558
12946,-0.81651115
12947,5.3261833
12948,3.022117
12949,1.0082228
12950,-5.731163
12951,-0.05000204
12952,0.6480201
12953,-6.1113024
12954,-0.57919776
12955,-6.1113024
12956,-6.1113024
12957,-0.97804606
12958,-6.1113024
12959,0.5874249
12960,2.512216
12961,-6.1113024
12962,3.2819295
12963,-1.3723681
12964,-2.746895
12965,-0.369635
12966,3.3336337
12967,3.4030926
12968,3.8691168
12969,-3.9525495
12970,-6.1113024
12971,-6.1113024
12972,-6.1113024
12973,3.8119693
12974,1.3066156
12975,-0.38174605
12976,-6.075763
12977,2.7404082
12978,-6.67498
12979,0.25874802
12980,-4.6000237
12981,-6.1113024
12982,4.1707425
12983,-6.1113024
12984,3.8303888
12985,1.3209574
12986,-6.1113024
12987,-2.0266619
12988,-0.21936423
12989,-6.1113024
12990,2.5831194
12991,2.9879003
12992,3.3229272
12993,-6.1113024
12994,2.230056
12995,4.012253
12996,-0.32337755
12997,0.22823727
12998,2.5484436
12999,-6.075763
13000,-6.1113024
13001,0.97677517
13002,1.953166
13003,-0.06715363
13004,4.3078046
13005,-0.084127665
13006,-2.1121688
13007,-0.905661
13008,-6.1113024
13009,-1.1161289
13010,3.7223845
13011,-6.1113024
13012,2.5324147
13013,-0.5814136
13014,1.1383238
13015,-6.1113024
13016,-6.1113024
13017,-2.9607186
13018,4.8569164
13019,-6.1113024
13020,-3.506999
13021,-6.1113024
13022,-1.8533669
13023,-6.1113024
13024,0.8954327
13025,-6.1113024
13026,-0.8070215
13027,-4.605711
13028,-6.1113024
13029,-6.1113024
13030,-0.8308059
13031,0.26484394
13032,3.4497678
13033,3.1122017
13034,-6.1113024
13035,0.4873981
13036,0.31916672
13037,-0.6797482
13038,0.74875706
13039,2.7108502
13040,0.3657689
13041,2.2761497
13042,0.5037915
13043,1.2969894
13044,0.12694472
13045,-0.21622926
13046,5.7030725
13047,-4.693446
13048,-6.1113024
13049,1.4169748
13050,8.031462
13051,1.5755973
13052,1.6284785
13053,-6.075763
13054,4.5262365
13055,-0.6122172
13056,0.872637
13057,-6.1113024
13058,0.541613
13059,-6.1113024
13060,-2.3009787
13061,2.9029648
13062,3.7835245
13063,-6.1113024
13064,-1.768781
13065,3.1787255
13066,-6.075763
13067,4.4246573
13068,0.25098997
13069,4.064204
13070,-6.1113024
13071,2.9173546
13072,-6.192601
13073,-0.14332032
13074,0.73655784
13075,4.4180384
13076,4.104327
13077,-0.9661257
13078,2.5603144
13079,-2.3202553
13080,-6.1113024
13081,6.484907
13082,1.4539447
13083,-6.17958
13084,-6.1113024
13085,2.6418564
13086,-1.3968925
13087,-6.1113024
13088,-6.0563397
